Company,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Country,High_Cocoa
Glennmade,2015,66.0,U.S.A.,3.0,"Trinitario, Forastero",Brazil,0
Goodnow Farms,2016,77.0,U.S.A.,2.75,Unknown,Mexico,1
Goodnow Farms,2016,77.0,U.S.A.,3.25,Unknown,Nicaragua,1
Goodnow Farms,2016,77.0,U.S.A.,3.25,Unknown,Guatemala,1
Grand Place,2011,72.0,Vietnam,3.0,Trinitario,Vietnam,1
Green & Black'S (Icam),2006,70.0,U.K.,2.5,Unknown,Unknown,0
Green Bean To Bar,2016,70.0,Japan,3.5,Unknown,Madagascar,0
Grenada Chocolate Co.,2010,82.0,Grenada,3.25,Trinitario,Grenada,1
Grenada Chocolate Co.,2009,60.0,Grenada,2.75,Trinitario,Grenada,0
Grenada Chocolate Co.,2008,71.0,Grenada,2.5,Trinitario,Grenada,1
Guido Castagna,2009,64.0,Italy,3.0,Forastero (Arriba) Ass,Ecuador,0
Guido Castagna,2009,64.0,Italy,3.0,Forastero,Ghana,0
Guido Castagna,2009,64.0,Italy,3.0,Unknown,"Trinidad, Tobago",0
Guido Castagna,2009,76.0,Italy,3.0,Unknown,Venezuela,1
Guido Castagna,2009,64.0,Italy,3.25,Unknown,"Ven, Trinidad, Ecuador",0
Guittard,2015,70.0,U.S.A.,3.75,Unknown,Unknown,0
Guittard,2013,65.0,U.S.A.,2.75,Unknown,Haiti,0
Guittard,2013,65.0,U.S.A.,2.75,Unknown,Nicaragua,0
Guittard,2013,65.0,U.S.A.,3.25,Trinitario,Jamaica,0
Guittard,2013,65.0,U.S.A.,3.5,Unknown,Ecuador,0
Guittard,2011,72.0,U.S.A.,2.75,Unknown,Unknown,1
Guittard,2011,61.0,U.S.A.,3.25,Unknown,Unknown,0
Guittard,2011,72.0,U.S.A.,3.25,Unknown,Unknown,1
Guittard,2010,65.0,U.S.A.,3.0,Trinitario,Trinidad,0
Guittard,2009,55.0,U.S.A.,3.0,Unknown,Hawaii,0
Guittard,2009,91.0,U.S.A.,3.0,Unknown,Unknown,1
Guittard,2009,70.0,U.S.A.,3.5,Blend,Unknown,0
Guittard,2008,65.0,U.S.A.,3.0,Unknown,Peru,0
Guittard,2008,64.0,U.S.A.,3.0,Unknown,Unknown,0
Guittard,2008,65.0,U.S.A.,3.5,Unknown,Venezuela,0
Guittard,2007,72.0,U.S.A.,3.5,Blend,Unknown,1
Guittard,2006,65.0,U.S.A.,3.0,Trinitario,Colombia,0
Guittard,2006,65.0,U.S.A.,2.5,"Trinitario, Criollo",Venezuela,0
Guittard,2006,65.0,U.S.A.,3.5,"Criollo, +",Madagascar,0
Guittard,2006,65.0,U.S.A.,3.5,Forastero (Arriba),Ecuador,0
Guittard,2006,61.0,U.S.A.,3.5,Blend,Unknown,0
Guittard,2006,61.0,U.S.A.,3.0,Blend,Unknown,0
Habitual,2014,80.0,Canada,2.75,Unknown,Papua New Guinea,1
Habitual,2014,74.0,Canada,2.75,Unknown,Unknown,1
Habitual,2014,75.0,Canada,3.25,Unknown,Dominican Republic,1
Habitual,2014,70.0,Canada,3.5,Trinitario,Unknown,0
Habitual,2014,65.0,Canada,2.75,Unknown,Unknown,0
Habitual,2014,70.0,Canada,3.0,Unknown,Unknown,0
Habitual,2014,80.0,Canada,3.0,Unknown,Unknown,1
Habitual,2014,66.0,Canada,3.25,Unknown,Hawaii,0
Habitual,2014,100.0,Canada,2.0,Unknown,Unknown,1
Hachez,2007,77.0,Germany,2.5,Forastero (Arriba),Ecuador,1
Hacienda El Castillo,2014,55.0,Ecuador,2.75,Trinitario,Ecuador,0
Hacienda El Castillo,2014,70.0,Ecuador,3.0,Trinitario,Ecuador,0
Haigh,2011,70.0,Australia,3.0,Unknown,"South America, Africa",0
Harper Macaw,2016,85.0,U.S.A.,3.25,Unknown,Brazil,1
Harper Macaw,2015,67.0,U.S.A.,3.0,Unknown,Brazil,0
Harper Macaw,2015,77.0,U.S.A.,3.5,Unknown,Brazil,1
Harper Macaw,2015,74.0,U.S.A.,3.5,Unknown,Brazil,1
Heilemann,2016,64.0,Germany,2.75,Unknown,Peru,0
Heirloom Cacao Preservation (Brasstown),2016,70.0,U.S.A.,3.25,Amazon,Belize,0
Heirloom Cacao Preservation (Fruition),2016,74.0,U.S.A.,3.5,Amazon Mix,Costa Rica,1
Heirloom Cacao Preservation (Guittard),2014,67.0,U.S.A.,3.5,"Amazon, Ics",Bolivia,0
Heirloom Cacao Preservation (Guittard),2014,67.0,U.S.A.,3.0,Beniano,Bolivia,0
Heirloom Cacao Preservation (Guittard),2014,67.0,U.S.A.,3.75,Eet,Ecuador,0
Heirloom Cacao Preservation (Guittard),2014,67.0,U.S.A.,3.75,Unknown,Hawaii,0
Heirloom Cacao Preservation (Manoa),2016,72.0,U.S.A.,3.5,Unknown,Hawaii,1
Heirloom Cacao Preservation (Millcreek),2016,70.0,U.S.A.,3.5,Eet,Ecuador,0
Heirloom Cacao Preservation (Mindo),2016,77.0,U.S.A.,3.5,Eet,Ecuador,1
Heirloom Cacao Preservation (Zokoko),2016,68.0,U.S.A.,3.75,"Amazon, Ics",Bolivia,0
Heirloom Cacao Preservation (Zokoko),2016,72.0,U.S.A.,4.0,Beniano,Bolivia,1
Hello Cocoa,2015,57.0,U.S.A.,2.75,Forastero,Uganda,0
Hello Cocoa,2015,74.0,U.S.A.,3.5,Criollo,Venezuela,1
Hexx,2015,70.0,U.S.A.,2.75,Unknown,Tanzania,0
Hexx,2015,74.0,U.S.A.,3.0,Trinitario,Madagascar,1
Hexx,2015,70.0,U.S.A.,3.0,Unknown,Venezuela,0
Hexx,2015,73.0,U.S.A.,3.25,Unknown,Ecuador,1
Hexx,2015,70.0,U.S.A.,3.25,Unknown,Peru,0
Hogarth,2016,70.0,New Zealand,2.75,Trinitario,Madagascar,0
Hogarth,2016,72.0,New Zealand,2.75,Trinitario,Venezuela,1
Hogarth,2016,75.0,New Zealand,3.25,Trinitario,Domincan Republic,1
Hogarth,2016,66.0,New Zealand,3.5,Criollo,Peru,0
Hoja Verde (Tulicorp),2009,80.0,Ecuador,2.0,Forastero (Arriba) Ass,Ecuador,1
Hoja Verde (Tulicorp),2009,80.0,Ecuador,2.5,Forastero (Arriba) Ass,Ecuador,1
Hoja Verde (Tulicorp),2009,72.0,Ecuador,3.0,Forastero (Arriba) Ass,Ecuador,1
Hoja Verde (Tulicorp),2009,58.0,Ecuador,3.25,Forastero (Arriba) Ass,Ecuador,0
Hoja Verde (Tulicorp),2009,58.0,Ecuador,3.5,Forastero (Arriba) Ass,Ecuador,0
Holy Cacao,2016,70.0,Israel,2.75,Unknown,Peru,0
Holy Cacao,2015,70.0,Israel,3.5,Unknown,Ecuador,0
Holy Cacao,2015,70.0,Israel,3.5,Trinitario,Madagascar,0
Holy Cacao,2015,70.0,Israel,3.5,Trinitario,Trinidad,0
Holy Cacao,2015,70.0,Israel,3.5,Unknown,Venezuela,0
Holy Cacao,2009,70.0,Israel,2.5,Unknown,Ivory Coast,0
Holy Cacao,2009,70.0,Israel,2.75,Unknown,Dominican Republic,0
Holy Cacao,2009,70.0,Israel,3.5,Unknown,Peru,0
Holy Cacao,2009,75.0,Israel,3.75,Unknown,Dominican Republic,1
Honest,2014,72.0,South Africa,2.5,Unknown,Ecuador,1
Hotel Chocolat,2015,70.0,U.K.,2.75,Unknown,St. Lucia,0
Hotel Chocolat,2013,70.0,U.K.,4.0,Trinitario,St. Lucia,0
Hotel Chocolat,2013,100.0,U.K.,1.75,Trinitario,St. Lucia,1
Hotel Chocolat (Coppeneur),2013,75.0,U.K.,3.0,Trinitario,Trinidad,1
Hotel Chocolat (Coppeneur),2013,80.0,U.K.,3.5,Trinitario,Vietnam,1
Hotel Chocolat (Coppeneur),2013,90.0,U.K.,3.0,Forastero (Nacional),Ecuador,1
Hotel Chocolat (Coppeneur),2013,72.0,U.K.,3.0,Trinitario,Madagascar,1
Hotel Chocolat (Coppeneur),2013,82.0,U.K.,3.5,Forastero (Nacional),Ecuador,1
Hotel Chocolat (Coppeneur),2013,100.0,U.K.,2.75,Unknown,Peru,1
Hotel Chocolat (Coppeneur),2013,100.0,U.K.,2.5,Forastero (Nacional),Ecuador,1
Hotel Chocolat (Coppeneur),2013,100.0,U.K.,2.75,Unknown,Dominican Republic,1
Hotel Chocolat (Coppeneur),2012,66.0,U.K.,3.5,"Trinitario, Criollo",Madagascar,0
Hotel Chocolat (Coppeneur),2011,80.0,U.K.,3.0,Forastero (Nacional),Ecuador,1
Hotel Chocolat (Coppeneur),2011,65.0,U.K.,3.0,Trinitario,St. Lucia,0
Hotel Chocolat (Coppeneur),2011,65.0,U.K.,3.25,Trinitario,St. Lucia,0
Hotel Chocolat (Coppeneur),2010,70.0,U.K.,2.75,Unknown,Ecuador,0
Hotel Chocolat (Coppeneur),2010,70.0,U.K.,3.0,Unknown,Dominican Republic,0
Hotel Chocolat (Coppeneur),2010,70.0,U.K.,2.75,Trinitario,Venezuela,0
Hotel Chocolat (Coppeneur),2008,72.0,U.K.,3.0,Unknown,St. Lucia,1
Hotel Chocolat (Coppeneur),2008,80.0,U.K.,2.5,Forastero,Uganda,1
Hotel Chocolat (Coppeneur),2008,75.0,U.K.,2.75,Unknown,Tanzania,1
Hotel Chocolat (Coppeneur),2008,72.0,U.K.,3.0,Forastero,Sao Tome,1
Hummingbird,2015,70.0,Canada,3.5,Trinitario,Vietnam,0
Hummingbird,2014,70.0,Canada,3.0,"Criollo, Trinitario",Bolivia,0
Hummingbird,2014,70.0,Canada,3.0,"Criollo, Trinitario",Bolivia,0
Hummingbird,2014,70.0,Canada,3.0,Trinitario,Nicaragua,0
Hummingbird,2014,70.0,Canada,3.75,Trinitario,Dominican Republic,0
Hummingbird,2014,70.0,Canada,3.5,Unknown,Dominican Republic,0
Hummingbird,2013,70.0,Canada,3.25,"Trinitario, Criollo",Venezuela,0
Hummingbird,2013,70.0,Canada,3.75,Forastero,Venezuela,0
Idilio (Felchlin),2013,72.0,Switzerland,3.75,Trinitario,Venezuela,1
Idilio (Felchlin),2011,72.0,Switzerland,3.75,Criollo,Venezuela,1
Idilio (Felchlin),2011,72.0,Switzerland,3.75,Unknown,Venezuela,1
Idilio (Felchlin),2011,72.0,Switzerland,3.25,Criollo,Venezuela,1
Idilio (Felchlin),2011,72.0,Switzerland,3.75,Criollo,Venezuela,1
Idilio (Felchlin),2011,74.0,Switzerland,4.0,Criollo,Venezuela,1
Idilio (Felchlin),2011,72.0,Switzerland,3.5,Criollo,Venezuela,1
Idilio (Felchlin),2011,70.0,Switzerland,4.0,Trinitario,Venezuela,0
Idilio (Felchlin),2011,72.0,Switzerland,4.0,Criollo,Venezuela,1
Idilio (Felchlin),2011,72.0,Switzerland,4.0,Unknown,Venezuela,1
Indah,2016,61.0,India,2.5,Unknown,India,0
Indaphoria,2012,70.0,U.S.A.,3.25,Unknown,Dominican Republic,0
Indaphoria,2012,70.0,U.S.A.,2.75,Unknown,Dominican Republic,0
Indi,2014,77.0,U.S.A.,3.0,Unknown,Honduras,1
Iq Chocolate,2012,72.0,Scotland,2.75,Criollo,Peru,1
Iq Chocolate,2012,72.0,Scotland,3.0,Unknown,Peru,1
Isidro,2014,72.0,U.S.A.,3.5,Trinitario,Madagascar,1
Isidro,2014,72.0,U.S.A.,2.25,Unknown,Peru,1
Isidro,2014,72.0,U.S.A.,3.25,Trinitario,Belize,1
Isidro,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,1
Izard,2015,70.0,U.S.A.,3.5,Trinitario,Belize,0
Izard,2015,70.0,U.S.A.,2.75,Unknown,Dominican Republic,0
Jacque Torres,2006,71.0,U.S.A.,2.0,Trinitario,Ghana,1
Jordis,2015,63.0,Czech Republic,2.75,Trinitario,Madagascar,0
Just Good Chocolate,2014,70.0,U.S.A.,3.5,Trinitario,Belize,0
Just Good Chocolate,2014,70.0,U.S.A.,3.5,Trinitario,Madagascar,0
Just Good Chocolate,2014,70.0,U.S.A.,4.0,Unknown,Peru,0
Kah Kow,2013,70.0,Domincan Republic,3.5,Unknown,Dominican Republic,0
Kah Kow,2013,82.0,Domincan Republic,3.0,Unknown,Dominican Republic,1
Kah Kow,2013,55.0,Domincan Republic,3.25,Unknown,Dominican Republic,0
Kah Kow,2013,62.0,Domincan Republic,3.25,Unknown,Dominican Republic,0
Kakao,2012,64.0,Germany,2.5,Unknown,Peru,0
Kakao,2009,65.0,Germany,3.75,Trinitario,Vanuatu,0
Kallari (Ecuatoriana),2008,70.0,Ecuador,3.0,Unknown,Ecuador,0
Kallari (Ecuatoriana),2008,70.0,Ecuador,3.5,Unknown,Ecuador,0
Kallari (Ecuatoriana),2008,75.0,Ecuador,2.75,Unknown,Ecuador,1
Kallari (Ecuatoriana),2008,85.0,Ecuador,2.5,Unknown,Ecuador,1
Kallari (Ecuatoriana),2008,85.0,Ecuador,2.75,Unknown,Ecuador,1
Kallari (Ecuatoriana),2008,85.0,Ecuador,3.0,Unknown,Ecuador,1
Kallari (Ecuatoriana),2008,75.0,Ecuador,2.5,Unknown,Ecuador,1
Kallari (Ecuatoriana),2008,85.0,Ecuador,3.0,Unknown,Ecuador,1
Kaoka (Cemoi),2009,70.0,France,2.75,Unknown,Unknown,0
Kaoka (Cemoi),2009,80.0,France,2.75,Unknown,Ecuador,1
Kerchner,2013,70.0,U.S.A.,3.75,Unknown,Dominican Republic,0
Ki' Xocolatl,2009,72.0,Mexico,2.0,Unknown,Mexico,1
Kiskadee,2014,60.0,U.S.A.,3.0,Trinitario,Dominican Republic,0
Kto,2014,72.0,U.S.A.,2.5,Unknown,Peru,1
Kto,2014,72.0,U.S.A.,2.75,Unknown,Venezuela,1
Kto,2014,72.0,U.S.A.,3.0,Trinitario,Belize,1
Kto,2014,72.0,U.S.A.,3.25,Trinitario,Madagascar,1
Kto,2014,90.0,U.S.A.,3.25,Trinitario,Belize,1
Kto,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,1
Kto,2014,72.0,U.S.A.,3.25,Unknown,Dominican Republic,1
K'Ul,2016,70.0,U.S.A.,3.25,Unknown,Haiti,0
K'Ul,2016,70.0,U.S.A.,2.75,Forastero (Nacional),Peru,0
K'Ul,2016,70.0,U.S.A.,3.75,Unknown,Ecuador,0
K'Ul,2016,70.0,U.S.A.,3.75,Forastero,Brazil,0
Kyya,2014,72.5,U.S.A.,2.5,Forastero,Uganda,1
Kyya,2014,72.5,U.S.A.,3.0,Unknown,Dominican Republic,1
Kyya,2014,72.5,U.S.A.,2.5,Unknown,Ecuador,1
Kyya,2014,72.5,U.S.A.,3.0,Trinitario,Madagascar,1
L.A. Burdick (Felchlin),2012,74.0,U.S.A.,3.25,Unknown,Peru,1
L.A. Burdick (Felchlin),2012,70.0,U.S.A.,4.0,Unknown,Brazil,0
L.A. Burdick (Felchlin),2012,68.0,U.S.A.,3.75,Trinitario,Venezuela,0
L.A. Burdick (Felchlin),2011,74.0,U.S.A.,3.75,Unknown,Ecuador,1
L.A. Burdick (Felchlin),2010,75.0,U.S.A.,3.25,Trinitario,Grenada,1
L.A. Burdick (Felchlin),2010,74.0,U.S.A.,3.75,Unknown,Dominican Republic,1
L.A. Burdick (Felchlin),2010,71.0,U.S.A.,3.0,Unknown,Venezuela,1
L.A. Burdick (Felchlin),2009,64.0,U.S.A.,3.5,Trinitario,Madagascar,0
L.A. Burdick (Felchlin),2009,68.0,U.S.A.,3.0,Unknown,Bolivia,0
La Chocolaterie Nanairo,2016,70.0,Japan,2.25,"Trinitario, Criollo",Peru,0
La Chocolaterie Nanairo,2016,70.0,Japan,2.5,"Trinitario, Criollo",Peru,0
La Chocolaterie Nanairo,2016,70.0,Japan,3.0,Criollo,Peru,0
La Chocolaterie Nanairo,2016,70.0,Japan,3.0,"Trinitario, Criollo",Belize,0
La Maison Du Chocolat (Valrhona),2013,74.0,France,2.75,Unknown,"Africa, Carribean, C. Am.",1
La Maison Du Chocolat (Valrhona),2013,60.0,France,3.25,Unknown,Tobago,0
La Maison Du Chocolat (Valrhona),2013,56.0,France,3.25,Unknown,Ecuador,0
La Maison Du Chocolat (Valrhona),2012,66.0,France,3.5,Unknown,Dominican Republic,0
La Maison Du Chocolat (Valrhona),2011,68.0,France,3.5,Trinitario,Grenada,0
La Maison Du Chocolat (Valrhona),2009,68.0,France,3.25,Forastero,Ghana,0
La Maison Du Chocolat (Valrhona),2009,69.0,France,3.5,Criollo (Porcelana),Venezuela,0
La Maison Du Chocolat (Valrhona),2009,60.0,France,3.0,Unknown,Unknown,0
La Maison Du Chocolat (Valrhona),2009,60.0,France,3.75,Unknown,Unknown,0
La Maison Du Chocolat (Valrhona),2008,74.0,France,3.5,Blend,"Ven., Indonesia, Ecuad.",1
La Oroquidea,2011,72.0,Peru,2.5,Unknown,Peru,1
La Pepa De Oro,2011,60.0,Ecuador,3.25,Unknown,Ecuador,0
Laia Aka Chat-Noir,2015,75.0,France,2.75,Trinitario,Madagascar,1
Laia Aka Chat-Noir,2015,75.0,France,2.75,Trinitario,Vietnam,1
Laia Aka Chat-Noir,2015,75.0,France,3.0,Unknown,Cuba,1
Laia Aka Chat-Noir,2015,75.0,France,3.25,Unknown,Peru,1
Laia Aka Chat-Noir,2015,75.0,France,3.0,Unknown,Ivory Coast,1
Laia Aka Chat-Noir,2015,75.0,France,3.5,Forastero,Sao Tome,1
Laia Aka Chat-Noir,2015,75.0,France,3.25,Unknown,Brazil,1
Laia Aka Chat-Noir,2015,75.0,France,3.75,Trinitario,Vietnam,1
Laia Aka Chat-Noir,2014,70.0,France,2.75,Unknown,Cuba,0
Laia Aka Chat-Noir,2014,68.0,France,2.75,Unknown,Trinidad-Tobago,0
Lajedo Do Ouro,2012,70.0,Brazil,3.5,Forastero (Catongo),Brazil,0
Lake Champlain (Callebaut),2009,75.0,U.S.A.,2.5,Unknown,Tanzania,1
L'Amourette,2016,80.0,U.S.A.,3.5,Trinitario,Nicaragua,1
L'Amourette,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,1
L'Amourette,2012,75.0,U.S.A.,3.0,Trinitario,Venezuela,1
L'Amourette,2012,72.0,U.S.A.,3.0,Criollo,"Peru, Ecuador, Venezuela",1
Letterpress,2017,70.0,U.S.A.,3.5,Unknown,Honduras,0
Letterpress,2017,70.0,U.S.A.,3.25,Unknown,Belize,0
Letterpress,2016,70.0,U.S.A.,3.25,Unknown,Liberia,0
Letterpress,2015,70.0,U.S.A.,3.25,Unknown,Bolivia,0
Letterpress,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,0
Letterpress,2015,70.0,U.S.A.,3.0,Unknown,Costa Rica,0
Letterpress,2015,70.0,U.S.A.,3.25,Unknown,Domincan Republic,0
Letterpress,2015,70.0,U.S.A.,3.5,Unknown,Tanzania,0
Letterpress,2014,70.0,U.S.A.,3.5,Forastero (Nacional),Peru,0
Levy,2014,71.0,Finland,3.5,Criollo,Madagascar,1
Lilla,2016,70.0,Finland,3.0,Trinitario,Madagascar,0
Lillie Belle,2012,65.0,U.S.A.,3.5,Criollo,Peru,0
Lillie Belle,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,0
Lillie Belle,2012,68.0,U.S.A.,3.75,Unknown,Peru,0
Lillie Belle,2012,75.0,U.S.A.,2.75,Unknown,"Venezuela, Dom. Rep.",1
Lillie Belle,2012,74.0,U.S.A.,3.0,Unknown,Dominican Republic,1
Lillie Belle,2012,68.0,U.S.A.,3.5,Criollo,Bolivia,0
Lindt & Sprungli,2007,85.0,Switzerland,3.0,Unknown,Unknown,1
Loiza,2013,65.0,Puerto Rico,2.5,Unknown,Puerto Rico,0
Lonohana,2014,70.0,U.S.A.,3.75,Unknown,Hawaii,0
Lonohana,2014,65.0,U.S.A.,3.25,Unknown,Hawaii,0
Lonohana,2014,75.0,U.S.A.,3.75,Unknown,Hawaii,1
Lonohana,2013,71.0,U.S.A.,3.0,Unknown,Hawaii,1
Lonohana,2013,72.0,U.S.A.,3.0,Unknown,Hawaii,1
Lonohana,2013,70.0,U.S.A.,3.5,Unknown,Hawaii,0
Love Bar,2015,75.0,U.S.A.,2.0,Unknown,Nicaragua,1
Luker,2010,46.0,Colombia,2.75,Unknown,"Colombia, Ecuador",0
Luker,2010,60.0,Colombia,3.0,Unknown,"Colombia, Ecuador",0
Luker,2010,58.0,Colombia,3.0,Unknown,"Colombia, Ecuador",0
Luker,2010,65.0,Colombia,3.5,Unknown,Colombia,0
Machu Picchu Trading Co.,2011,70.0,Peru,1.5,Unknown,Peru,0
Machu Picchu Trading Co.,2010,55.0,Peru,2.25,Unknown,Peru,0
Madecasse (Cinagra),2008,67.0,Madagascar,3.5,Trinitario,Madagascar,0
Madecasse (Cinagra),2008,70.0,Madagascar,3.75,Trinitario,Madagascar,0
Madecasse (Cinagra),2008,63.0,Madagascar,4.0,Trinitario,Madagascar,0
Madecasse (Cinagra),2008,75.0,Madagascar,3.5,Trinitario,Madagascar,1
Madre,2017,73.0,U.S.A.,3.5,Unknown,Solomon Islands,1
Madre,2013,70.0,U.S.A.,2.75,Unknown,Puerto Rico,0
Madre,2013,70.0,U.S.A.,3.5,Unknown,Brazil,0
Madre,2013,70.0,U.S.A.,2.75,Unknown,Hawaii,0
Madre,2013,70.0,U.S.A.,2.75,Unknown,Mexico,0
Madre,2012,70.0,U.S.A.,3.25,Unknown,Hawaii,0
Madre,2012,70.0,U.S.A.,3.25,Criollo,Hawaii,0
Madre,2012,70.0,U.S.A.,3.5,Unknown,Hawaii,0
Madre,2011,70.0,U.S.A.,2.5,Unknown,Dominican Republic,0
Madre,2011,70.0,U.S.A.,2.75,Unknown,Costa Rica,0
Madre,2010,72.0,U.S.A.,2.75,Unknown,Mexico,1
Maglio,2008,75.0,Italy,2.0,Unknown,Tanzania,1
Maglio,2008,70.0,Italy,3.0,Forastero (Nacional),Ecuador,0
Maglio,2008,70.0,Italy,3.25,Criollo,Cuba,0
Maglio,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",Dominican Republic,0
Majani,2010,70.0,Italy,2.0,Unknown,Ecuador,0
Malagasy (Chocolaterie Robert),2007,75.0,Madagascar,2.75,Trinitario,Madagascar,1
Malagasy (Chocolaterie Robert),2007,73.0,Madagascar,3.5,Trinitario,Madagascar,1
Malagos,2013,65.0,Philippines,3.5,Trinitario,Philippines,0
Malie Kai (Guittard),2010,55.0,U.S.A.,3.5,Unknown,Hawaii,0
Malie Kai (Guittard),2009,55.0,U.S.A.,2.75,Blend,Hawaii,0
Malmo,2016,70.0,Sweden,3.0,Unknown,Venezuela,0
Mana,2015,74.0,U.S.A.,2.5,Unknown,Ecuador,1
Mana,2014,74.0,U.S.A.,2.5,Unknown,Peru,1
Mana,2014,74.0,U.S.A.,2.75,Unknown,Venezuela,1
Mana,2012,74.0,U.S.A.,3.75,Unknown,Dominican Republic,1
Manifesto Cacao,2014,70.0,Colombia,2.75,Unknown,Colombia,0
Manoa,2015,72.0,U.S.A.,3.5,Unknown,Papua New Guinea,1
Manoa,2015,72.0,U.S.A.,3.75,Unknown,Costa Rica,1
Manoa,2013,72.0,U.S.A.,3.75,Unknown,Hawaii,1
Manoa,2012,72.0,U.S.A.,3.25,Unknown,Liberia,1
Manoa,2012,72.0,U.S.A.,2.75,Unknown,Hawaii,1
Manoa,2012,72.0,U.S.A.,3.0,Unknown,Peru,1
Manoa,2012,72.0,U.S.A.,3.25,Unknown,Hawaii,1
Manufaktura Czekolady,2016,70.0,Poland,3.75,Unknown,Nicaragua,0
Manufaktura Czekolady,2016,70.0,Poland,3.5,Unknown,Peru,0
Manufaktura Czekolady,2014,70.0,Poland,3.75,Criollo,Venezuela,0
Manufaktura Czekolady,2014,85.0,Poland,3.5,Unknown,Colombia,1
Manufaktura Czekolady,2012,70.0,Poland,3.25,Unknown,Dominican Republic,0
Manufaktura Czekolady,2012,70.0,Poland,3.5,Forastero,Ghana,0
Manufaktura Czekolady,2012,70.0,Poland,3.25,Unknown,Ecuador,0
Map Chocolate,2016,75.0,U.S.A.,3.25,Trinitario,Vietnam,1
Map Chocolate,2015,70.0,U.S.A.,3.5,"Criollo, Trinitario",Dominican Republic,0
Map Chocolate,2015,62.0,U.S.A.,3.5,Forastero (Nacional),Peru,0
Map Chocolate,2015,70.0,U.S.A.,3.5,Trinitario,Ecuador,0
Map Chocolate,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,0
Map Chocolate,2015,70.0,U.S.A.,3.5,Unknown,Nicaragua,0
Map Chocolate,2015,68.0,U.S.A.,3.5,Criollo,Peru,0
Map Chocolate,2015,75.0,U.S.A.,2.75,Unknown,Colombia,1
Map Chocolate,2015,72.0,U.S.A.,3.0,Unknown,Tanzania,1
Map Chocolate,2015,78.0,U.S.A.,3.5,Unknown,Honduras,1
Marana,2016,70.0,Peru,3.0,Unknown,Peru,0
Marana,2016,70.0,Peru,2.75,Unknown,Peru,0
Marana,2016,70.0,Peru,3.0,Unknown,Peru,0
Marigold'S Finest,2016,75.0,Canada,3.25,Unknown,Unknown,1
Marou,2015,85.0,Vietnam,3.25,Trinitario,Vietnam,1
Marou,2015,68.0,Vietnam,3.5,Trinitario,Vietnam,0
Marou,2015,70.0,Vietnam,3.75,Trinitario,Vietnam,0
Marou,2013,75.0,Vietnam,3.5,Trinitario,Vietnam,1
Marou,2012,76.0,Vietnam,3.5,Trinitario,Vietnam,1
Marou,2012,72.0,Vietnam,3.5,Trinitario,Vietnam,1
Marou,2012,70.0,Vietnam,3.5,Trinitario,Vietnam,0
Marou,2012,78.0,Vietnam,3.5,Trinitario,Vietnam,1
Marou,2012,80.0,Vietnam,3.0,Trinitario,Vietnam,1
Marou,2012,74.0,Vietnam,3.5,Trinitario,Vietnam,1
Mars,2010,65.0,U.S.A.,3.0,Unknown,Costa Rica,0
Mars,2010,65.0,U.S.A.,3.0,Unknown,Ivory Coast,0
Mars,2010,65.0,U.S.A.,3.25,Unknown,Nigeria,0
Mars,2010,65.0,U.S.A.,3.5,Forastero,Ghana,0
Marsatta,2013,74.0,U.S.A.,2.25,Unknown,Dominican Republic,1
Marsatta,2013,89.0,U.S.A.,2.5,Unknown,Dominican Republic,1
Martin Mayer,2016,76.0,Austria,2.75,Unknown,Bolivia,1
Martin Mayer,2016,82.0,Austria,3.0,Unknown,Haiti,1
Martin Mayer,2016,74.0,Austria,3.25,Unknown,Colombia,1
Mast Brothers,2015,76.0,U.S.A.,3.0,Unknown,Guatemala,1
Mast Brothers,2015,74.0,U.S.A.,3.25,Unknown,Tanzania,1
Mast Brothers,2014,75.0,U.S.A.,3.75,Blend,"Peru, Belize",1
Mast Brothers,2012,73.0,U.S.A.,3.5,Blend,"Peru, Mad., Dom. Rep.",1
Mast Brothers,2012,72.0,U.S.A.,2.5,Trinitario,Unknown,1
Mast Brothers,2012,73.0,U.S.A.,2.75,Trinitario,Venezuela,1
Mast Brothers,2011,72.0,U.S.A.,3.5,Unknown,Unknown,1
Mast Brothers,2011,76.0,U.S.A.,3.0,Trinitario,Venezuela,1
Mast Brothers,2011,70.0,U.S.A.,3.0,Trinitario,Venezuela,0
Mast Brothers,2011,81.0,U.S.A.,2.75,Trinitario,Venezuela,1
Mast Brothers,2011,70.0,U.S.A.,3.5,Trinitario,Belize,0
Mast Brothers,2011,71.0,U.S.A.,2.75,Unknown,Papua New Guinea,1
Mast Brothers,2011,75.0,U.S.A.,3.0,Unknown,Peru,1
Mast Brothers,2011,73.0,U.S.A.,3.25,Unknown,Dominican Republic,1
Mast Brothers,2011,74.0,U.S.A.,3.75,Unknown,Dominican Republic,1
Mast Brothers,2010,81.0,U.S.A.,2.75,Criollo,Venezuela,1
Mast Brothers,2010,75.0,U.S.A.,3.0,Unknown,Venezuela,1
